uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
BA,PNEUMONIA,HOSPITAL,"90 - 99",M,4
BA,PNEUMONIA,OUTRO,"90 - 99",F,1
BA,PNEUMONIA,OUTRO,"90 - 99",M,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
BA,SEPTICEMIA,DOMICILIO,"90 - 99",F,3
BA,SEPTICEMIA,HOSPITAL,"90 - 99",F,12
BA,SEPTICEMIA,HOSPITAL,"90 - 99",M,7
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
BA,SRAG,HOSPITAL,"90 - 99",M,1
BA,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
CE,OUTRAS,DOMICILIO,"90 - 99",F,20
CE,OUTRAS,DOMICILIO,"90 - 99",M,16
CE,OUTRAS,HOSPITAL,"90 - 99",F,5
CE,OUTRAS,HOSPITAL,"90 - 99",M,10
CE,OUTRAS,IGNORADO,"90 - 99",F,5
CE,OUTRAS,IGNORADO,"90 - 99",M,3
CE,OUTRAS,OUTRO,"90 - 99",F,1
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
CE,COVID,DOMICILIO,"90 - 99",F,2
CE,COVID,DOMICILIO,"90 - 99",M,1
CE,COVID,HOSPITAL,"90 - 99",F,5
CE,COVID,HOSPITAL,"90 - 99",M,5
CE,COVID,IGNORADO,"90 - 99",M,2
CE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,2
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,3
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,3
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
CE,PNEUMONIA,DOMICILIO,"90 - 99",F,3
CE,PNEUMONIA,DOMICILIO,"90 - 99",M,2
CE,PNEUMONIA,HOSPITAL,"90 - 99",F,10
CE,PNEUMONIA,HOSPITAL,"90 - 99",M,7
CE,PNEUMONIA,IGNORADO,"90 - 99",F,2
CE,PNEUMONIA,IGNORADO,"90 - 99",M,4
CE,PNEUMONIA,OUTRO,"90 - 99",M,1
CE,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
CE,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
CE,SEPTICEMIA,HOSPITAL,"90 - 99",F,5
CE,SEPTICEMIA,HOSPITAL,"90 - 99",M,4
DF,OUTRAS,DOMICILIO,"90 - 99",F,8
DF,OUTRAS,DOMICILIO,"90 - 99",M,3
DF,OUTRAS,HOSPITAL,"90 - 99",F,8
DF,OUTRAS,HOSPITAL,"90 - 99",M,4
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
DF,COVID,HOSPITAL,"90 - 99",F,5
DF,COVID,HOSPITAL,"90 - 99",M,6
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,2
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,1
DF,PNEUMONIA,DOMICILIO,"90 - 99",F,2
DF,PNEUMONIA,HOSPITAL,"90 - 99",F,7
DF,PNEUMONIA,HOSPITAL,"90 - 99",M,5
DF,PNEUMONIA,OUTRO,"90 - 99",F,1
DF,SEPTICEMIA,HOSPITAL,"90 - 99",F,6
DF,SEPTICEMIA,HOSPITAL,"90 - 99",M,3
ES,OUTRAS,DOMICILIO,"90 - 99",F,13
ES,OUTRAS,DOMICILIO,"90 - 99",M,6
ES,OUTRAS,HOSPITAL,"90 - 99",F,7
ES,OUTRAS,HOSPITAL,"90 - 99",M,4
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
ES,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
ES,COVID,DOMICILIO,"90 - 99",F,2
ES,COVID,HOSPITAL,"90 - 99",F,12
ES,COVID,HOSPITAL,"90 - 99",M,19
ES,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,3
ES,PNEUMONIA,DOMICILIO,"90 - 99",F,5
ES,PNEUMONIA,DOMICILIO,"90 - 99",M,1
ES,PNEUMONIA,HOSPITAL,"90 - 99",F,12
ES,PNEUMONIA,HOSPITAL,"90 - 99",M,6
ES,PNEUMONIA,OUTRO,"90 - 99",F,1
ES,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
ES,SEPTICEMIA,HOSPITAL,"90 - 99",F,5
ES,SEPTICEMIA,HOSPITAL,"90 - 99",M,6
ES,SRAG,HOSPITAL,"90 - 99",F,1
GO,OUTRAS,DOMICILIO,"90 - 99",F,10
GO,OUTRAS,DOMICILIO,"90 - 99",M,7
GO,OUTRAS,HOSPITAL,"90 - 99",F,12
GO,OUTRAS,HOSPITAL,"90 - 99",M,7
GO,OUTRAS,IGNORADO,"90 - 99",M,1
GO,OUTRAS,OUTRO,"90 - 99",F,3
GO,OUTRAS,OUTRO,"90 - 99",M,3
GO,COVID,DOMICILIO,"90 - 99",F,1
GO,COVID,HOSPITAL,"90 - 99",F,8
GO,COVID,HOSPITAL,"90 - 99",M,5
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,2
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,1
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
GO,PNEUMONIA,DOMICILIO,"90 - 99",M,1
GO,PNEUMONIA,HOSPITAL,"90 - 99",F,9
GO,PNEUMONIA,HOSPITAL,"90 - 99",M,5
GO,PNEUMONIA,IGNORADO,"90 - 99",M,1
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
GO,SEPTICEMIA,DOMICILIO,"90 - 99",F,2
GO,SEPTICEMIA,HOSPITAL,"90 - 99",F,3
GO,SEPTICEMIA,HOSPITAL,"90 - 99",M,1
GO,SEPTICEMIA,OUTRO,"90 - 99",F,2
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
MA,OUTRAS,DOMICILIO,"90 - 99",F,3
MA,OUTRAS,DOMICILIO,"90 - 99",M,7
MA,OUTRAS,HOSPITAL,"90 - 99",F,4
MA,OUTRAS,HOSPITAL,"90 - 99",M,2
MA,OUTRAS,OUTRO,"90 - 99",F,2
MA,COVID,HOSPITAL,"90 - 99",M,1
MA,INDETERMINADA,HOSPITAL,"90 - 99",F,1
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,4
MA,PNEUMONIA,HOSPITAL,"90 - 99",M,2
MA,SEPTICEMIA,HOSPITAL,"90 - 99",M,2
MA,SRAG,HOSPITAL,"90 - 99",F,1
MG,OUTRAS,DOMICILIO,"90 - 99",F,75
MG,OUTRAS,DOMICILIO,"90 - 99",M,34
MG,OUTRAS,HOSPITAL,"90 - 99",F,68
MG,OUTRAS,HOSPITAL,"90 - 99",M,29
MG,OUTRAS,IGNORADO,"90 - 99",F,3
MG,OUTRAS,IGNORADO,"90 - 99",M,2
MG,OUTRAS,OUTRO,"90 - 99",F,5
MG,OUTRAS,OUTRO,"90 - 99",M,3
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,17
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
MG,COVID,DOMICILIO,"90 - 99",F,1
MG,COVID,DOMICILIO,"90 - 99",M,3
MG,COVID,HOSPITAL,"90 - 99",F,63
MG,COVID,HOSPITAL,"90 - 99",M,63
MG,COVID,IGNORADO,"90 - 99",F,1
MG,COVID,OUTRO,"90 - 99",F,1
MG,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
MG,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
MG,INDETERMINADA,DOMICILIO,"90 - 99",F,1
MG,INDETERMINADA,DOMICILIO,"90 - 99",M,1
MG,INDETERMINADA,HOSPITAL,"90 - 99",M,2
MG,INDETERMINADA,IGNORADO,"90 - 99",F,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,6
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,5
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,6
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,9
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
MG,PNEUMONIA,DOMICILIO,"90 - 99",F,5
MG,PNEUMONIA,DOMICILIO,"90 - 99",M,6
MG,PNEUMONIA,HOSPITAL,"90 - 99",F,51
MG,PNEUMONIA,HOSPITAL,"90 - 99",M,34
MG,PNEUMONIA,IGNORADO,"90 - 99",M,2
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
MG,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
MG,SEPTICEMIA,HOSPITAL,"90 - 99",F,38
MG,SEPTICEMIA,HOSPITAL,"90 - 99",M,22
MG,SEPTICEMIA,OUTRO,"90 - 99",M,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
MG,SRAG,HOSPITAL,"90 - 99",F,3
MG,SRAG,OUTRO,"90 - 99",F,1
MS,OUTRAS,DOMICILIO,"90 - 99",F,5
MS,OUTRAS,DOMICILIO,"90 - 99",M,2
MS,OUTRAS,HOSPITAL,"90 - 99",F,6
MS,OUTRAS,HOSPITAL,"90 - 99",M,6
MS,COVID,DOMICILIO,"90 - 99",F,1
MS,COVID,HOSPITAL,"90 - 99",F,6
MS,COVID,HOSPITAL,"90 - 99",M,10
MS,INDETERMINADA,DOMICILIO,"90 - 99",M,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,2
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
MS,PNEUMONIA,HOSPITAL,"90 - 99",F,7
MS,PNEUMONIA,HOSPITAL,"90 - 99",M,7
MS,SEPTICEMIA,HOSPITAL,"90 - 99",F,3
MS,SEPTICEMIA,HOSPITAL,"90 - 99",M,2
MS,SRAG,DOMICILIO,"90 - 99",M,1
MS,SRAG,HOSPITAL,"90 - 99",M,1
MT,OUTRAS,DOMICILIO,"90 - 99",F,1
MT,OUTRAS,DOMICILIO,"90 - 99",M,1
MT,OUTRAS,HOSPITAL,"90 - 99",F,3
MT,OUTRAS,IGNORADO,"90 - 99",F,3
MT,OUTRAS,IGNORADO,"90 - 99",M,3
MT,OUTRAS,OUTRO,"90 - 99",M,1
MT,COVID,HOSPITAL,"90 - 99",F,2
MT,COVID,HOSPITAL,"90 - 99",M,2
MT,COVID,IGNORADO,"90 - 99",F,2
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
MT,PNEUMONIA,HOSPITAL,"90 - 99",F,1
MT,PNEUMONIA,HOSPITAL,"90 - 99",M,1
MT,PNEUMONIA,IGNORADO,"90 - 99",F,2
MT,PNEUMONIA,IGNORADO,"90 - 99",M,1
MT,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
PA,OUTRAS,DOMICILIO,"90 - 99",F,3
PA,OUTRAS,DOMICILIO,"90 - 99",M,4
PA,OUTRAS,HOSPITAL,"90 - 99",F,5
PA,OUTRAS,HOSPITAL,"90 - 99",M,3
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
PA,COVID,HOSPITAL,"90 - 99",F,2
PA,COVID,HOSPITAL,"90 - 99",M,2
PA,PNEUMONIA,HOSPITAL,"90 - 99",F,2
PA,PNEUMONIA,HOSPITAL,"90 - 99",M,2
PA,SEPTICEMIA,HOSPITAL,"90 - 99",F,1
PA,SEPTICEMIA,HOSPITAL,"90 - 99",M,2
PB,OUTRAS,DOMICILIO,"90 - 99",F,20
PB,OUTRAS,DOMICILIO,"90 - 99",M,12
PB,OUTRAS,HOSPITAL,"90 - 99",F,7
PB,OUTRAS,HOSPITAL,"90 - 99",M,5
PB,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
PB,COVID,DOMICILIO,"90 - 99",F,1
PB,COVID,HOSPITAL,"90 - 99",F,5
PB,COVID,HOSPITAL,"90 - 99",M,11
PB,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,3
PB,PNEUMONIA,DOMICILIO,"90 - 99",F,3
PB,PNEUMONIA,DOMICILIO,"90 - 99",M,1
PB,PNEUMONIA,HOSPITAL,"90 - 99",F,6
PB,PNEUMONIA,HOSPITAL,"90 - 99",M,6
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
PB,SEPTICEMIA,DOMICILIO,"90 - 99",F,2
PB,SEPTICEMIA,HOSPITAL,"90 - 99",F,5
PB,SEPTICEMIA,HOSPITAL,"90 - 99",M,7
PB,SEPTICEMIA,OUTRO,"90 - 99",F,1
PB,SRAG,DOMICILIO,"90 - 99",F,1
PB,SRAG,HOSPITAL,"90 - 99",F,1
PE,OUTRAS,DOMICILIO,"90 - 99",F,36
PE,OUTRAS,DOMICILIO,"90 - 99",M,15
PE,OUTRAS,HOSPITAL,"90 - 99",F,26
PE,OUTRAS,HOSPITAL,"90 - 99",M,13
PE,OUTRAS,IGNORADO,"90 - 99",F,1
PE,OUTRAS,OUTRO,"90 - 99",F,2
PE,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
PE,COVID,HOSPITAL,"90 - 99",F,14
PE,COVID,HOSPITAL,"90 - 99",M,12
PE,INDETERMINADA,DOMICILIO,"90 - 99",F,2
PE,INDETERMINADA,HOSPITAL,"90 - 99",F,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,3
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,3
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
PE,PNEUMONIA,DOMICILIO,"90 - 99",F,3
PE,PNEUMONIA,DOMICILIO,"90 - 99",M,1
PE,PNEUMONIA,HOSPITAL,"90 - 99",F,10
PE,PNEUMONIA,HOSPITAL,"90 - 99",M,6
PE,PNEUMONIA,IGNORADO,"90 - 99",F,1
PE,SEPTICEMIA,DOMICILIO,"90 - 99",F,4
PE,SEPTICEMIA,DOMICILIO,"90 - 99",M,5
PE,SEPTICEMIA,HOSPITAL,"90 - 99",F,16
PE,SEPTICEMIA,HOSPITAL,"90 - 99",M,12
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PE,SRAG,DOMICILIO,"90 - 99",M,1
PE,SRAG,HOSPITAL,"90 - 99",F,2
PE,SRAG,HOSPITAL,"90 - 99",M,3
PI,OUTRAS,DOMICILIO,"90 - 99",F,3
PI,OUTRAS,DOMICILIO,"90 - 99",M,2
PI,OUTRAS,HOSPITAL,"90 - 99",F,2
PI,OUTRAS,HOSPITAL,"90 - 99",M,3
PI,COVID,HOSPITAL,"90 - 99",F,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,1
PI,PNEUMONIA,DOMICILIO,"90 - 99",M,1
PI,PNEUMONIA,HOSPITAL,"90 - 99",F,2
PI,PNEUMONIA,HOSPITAL,"90 - 99",M,1
PI,SEPTICEMIA,HOSPITAL,"90 - 99",M,1
PR,OUTRAS,DOMICILIO,"90 - 99",F,39
PR,OUTRAS,DOMICILIO,"90 - 99",M,23
PR,OUTRAS,HOSPITAL,"90 - 99",F,34
PR,OUTRAS,HOSPITAL,"90 - 99",M,25
PR,OUTRAS,OUTRO,"90 - 99",F,1
PR,OUTRAS,OUTRO,"90 - 99",M,1
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
PR,COVID,DOMICILIO,"90 - 99",M,1
PR,COVID,HOSPITAL,"90 - 99",F,23
PR,COVID,HOSPITAL,"90 - 99",M,20
PR,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
PR,COVID,VIA_PUBLICA,"90 - 99",F,1
PR,INDETERMINADA,DOMICILIO,"90 - 99",F,1
PR,INDETERMINADA,DOMICILIO,"90 - 99",M,1
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,3
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,1
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,7
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,5
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PR,PNEUMONIA,DOMICILIO,"90 - 99",M,2
PR,PNEUMONIA,HOSPITAL,"90 - 99",F,11
PR,PNEUMONIA,HOSPITAL,"90 - 99",M,14
PR,PNEUMONIA,OUTRO,"90 - 99",F,1
PR,SEPTICEMIA,DOMICILIO,"90 - 99",F,3
PR,SEPTICEMIA,HOSPITAL,"90 - 99",F,17
PR,SEPTICEMIA,HOSPITAL,"90 - 99",M,8
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
RJ,OUTRAS,DOMICILIO,"90 - 99",F,101
RJ,OUTRAS,DOMICILIO,"90 - 99",M,37
RJ,OUTRAS,HOSPITAL,"90 - 99",F,94
RJ,OUTRAS,HOSPITAL,"90 - 99",M,32
RJ,OUTRAS,OUTRO,"90 - 99",F,4
RJ,OUTRAS,OUTRO,"90 - 99",M,1
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,28
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
RJ,COVID,DOMICILIO,"90 - 99",F,2
RJ,COVID,DOMICILIO,"90 - 99",M,2
RJ,COVID,HOSPITAL,"90 - 99",F,113
RJ,COVID,HOSPITAL,"90 - 99",M,73
RJ,COVID,OUTRO,"90 - 99",F,2
RJ,COVID,OUTRO,"90 - 99",M,1
RJ,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
RJ,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
RJ,INDETERMINADA,DOMICILIO,"90 - 99",F,4
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,4
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,20
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,7
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
RJ,PNEUMONIA,DOMICILIO,"90 - 99",F,3
RJ,PNEUMONIA,DOMICILIO,"90 - 99",M,5
RJ,PNEUMONIA,HOSPITAL,"90 - 99",F,76
RJ,PNEUMONIA,HOSPITAL,"90 - 99",M,36
RJ,PNEUMONIA,IGNORADO,"90 - 99",M,1
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,10
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
RJ,SEPTICEMIA,DOMICILIO,"90 - 99",F,7
RJ,SEPTICEMIA,DOMICILIO,"90 - 99",M,2
RJ,SEPTICEMIA,HOSPITAL,"90 - 99",F,57
RJ,SEPTICEMIA,HOSPITAL,"90 - 99",M,27
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,9
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RJ,SRAG,DOMICILIO,"90 - 99",F,1
RJ,SRAG,HOSPITAL,"90 - 99",F,3
RJ,SRAG,HOSPITAL,"90 - 99",M,3
RN,OUTRAS,DOMICILIO,"90 - 99",F,11
RN,OUTRAS,DOMICILIO,"90 - 99",M,5
RN,OUTRAS,HOSPITAL,"90 - 99",F,4
RN,OUTRAS,HOSPITAL,"90 - 99",M,4
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
RN,COVID,HOSPITAL,"90 - 99",F,5
RN,COVID,HOSPITAL,"90 - 99",M,4
RN,INDETERMINADA,DOMICILIO,"90 - 99",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,1
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,2
RN,PNEUMONIA,DOMICILIO,"90 - 99",F,2
RN,PNEUMONIA,HOSPITAL,"90 - 99",F,3
RN,PNEUMONIA,HOSPITAL,"90 - 99",M,3
RN,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
RN,SEPTICEMIA,DOMICILIO,"90 - 99",M,2
RN,SEPTICEMIA,HOSPITAL,"90 - 99",F,1
RN,SEPTICEMIA,HOSPITAL,"90 - 99",M,2
RO,OUTRAS,DOMICILIO,"90 - 99",F,4
RO,OUTRAS,DOMICILIO,"90 - 99",M,1
RO,OUTRAS,HOSPITAL,"90 - 99",F,2
RO,OUTRAS,HOSPITAL,"90 - 99",M,2
RO,OUTRAS,OUTRO,"90 - 99",F,1
RO,COVID,HOSPITAL,"90 - 99",M,2
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,1
RO,PNEUMONIA,HOSPITAL,"90 - 99",M,2
RO,SEPTICEMIA,HOSPITAL,"90 - 99",M,1
RR,OUTRAS,HOSPITAL,"90 - 99",F,1
RR,OUTRAS,HOSPITAL,"90 - 99",M,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,1
RR,PNEUMONIA,HOSPITAL,"90 - 99",F,3
RR,PNEUMONIA,HOSPITAL,"90 - 99",M,1
RR,SEPTICEMIA,HOSPITAL,"90 - 99",F,1
RS,OUTRAS,DOMICILIO,"90 - 99",F,56
RS,OUTRAS,DOMICILIO,"90 - 99",M,20
RS,OUTRAS,HOSPITAL,"90 - 99",F,50
RS,OUTRAS,HOSPITAL,"90 - 99",M,19
RS,OUTRAS,IGNORADO,"90 - 99",M,1
RS,OUTRAS,OUTRO,"90 - 99",F,2
RS,OUTRAS,OUTRO,"90 - 99",M,3
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,11
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
RS,COVID,DOMICILIO,"90 - 99",F,3
RS,COVID,DOMICILIO,"90 - 99",M,3
RS,COVID,HOSPITAL,"90 - 99",F,39
RS,COVID,HOSPITAL,"90 - 99",M,20
RS,COVID,IGNORADO,"90 - 99",F,4
RS,COVID,IGNORADO,"90 - 99",M,1
RS,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
RS,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RS,INDETERMINADA,DOMICILIO,"90 - 99",M,1
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,6
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,2
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,16
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,4
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RS,PNEUMONIA,DOMICILIO,"90 - 99",F,5
RS,PNEUMONIA,DOMICILIO,"90 - 99",M,2
RS,PNEUMONIA,HOSPITAL,"90 - 99",F,40
RS,PNEUMONIA,HOSPITAL,"90 - 99",M,21
RS,PNEUMONIA,IGNORADO,"90 - 99",M,1
RS,PNEUMONIA,OUTRO,"90 - 99",F,1
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
RS,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
RS,SEPTICEMIA,HOSPITAL,"90 - 99",F,25
RS,SEPTICEMIA,HOSPITAL,"90 - 99",M,12
RS,SEPTICEMIA,IGNORADO,"90 - 99",F,2
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
SC,OUTRAS,DOMICILIO,"90 - 99",F,26
SC,OUTRAS,DOMICILIO,"90 - 99",M,13
SC,OUTRAS,HOSPITAL,"90 - 99",F,19
SC,OUTRAS,HOSPITAL,"90 - 99",M,11
SC,OUTRAS,OUTRO,"90 - 99",F,1
SC,OUTRAS,OUTRO,"90 - 99",M,1
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
SC,COVID,DOMICILIO,"90 - 99",F,1
SC,COVID,DOMICILIO,"90 - 99",M,1
SC,COVID,HOSPITAL,"90 - 99",F,14
SC,COVID,HOSPITAL,"90 - 99",M,13
SC,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,2
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,3
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,2
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
SC,PNEUMONIA,DOMICILIO,"90 - 99",F,4
SC,PNEUMONIA,DOMICILIO,"90 - 99",M,1
SC,PNEUMONIA,HOSPITAL,"90 - 99",F,10
SC,PNEUMONIA,HOSPITAL,"90 - 99",M,12
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
SC,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
SC,SEPTICEMIA,HOSPITAL,"90 - 99",F,8
